SCRAM,WEEK,EST_ST,EST_MSA,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,EGENDER,AGENDER,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,WRKLOSS,EXPCTLOSS,ANYWORK,KINDWORK,RSNNOWRK,UNEMPPAY,PRIFOODSUF,CURFOODSUF,FOODSUFRSN1,FOODSUFRSN2,FOODSUFRSN3,FOODSUFRSN4,FOODSUFRSN5,FREEFOOD,WHEREFREE1,WHEREFREE2,WHEREFREE3,WHEREFREE4,WHEREFREE5,WHEREFREE6,WHEREFREE7,TSPNDFOOD,TSPNDPRPD,FOODCONF,HLTHSTATUS,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,DELAY,NOTGET,TENURE,MORTLMTH,MORTCONF,ENROLL1,ENROLL2,ENROLL3,TEACH1,TEACH2,TEACH3,TEACH4,TEACH5,COMPAVAIL,COMP1,COMP2,COMP3,INTRNTAVAIL,INTRNT1,INTRNT2,INTRNT3,TSCHLHRS,TTCH_HRS,INCOME,female,internet_access
V010900008S14080855650012,1,13,NA,880.08463781,1975,2,2,2,1,2,2,2,6,2,1,2,2,0,2,2,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,75,2,3,4,2,1,1,2,2,2,1,2,2,2,2,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
V010900008S50080094710013,1,08,NA,1049.3761388,1970,2,2,2,1,2,1,2,6,2,3,2,2,0,2,2,2,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V010900008S50080265610012,1,08,NA,1207.8999708,1974,2,2,2,1,2,1,2,6,2,1,4,2,2,2,2,1,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,60,0,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,NA,NA,1,1,1,NA,NA,2,NA,1,NA,2,NA,1,NA,2,10,5,1,1
V010900008S50080436510011,1,08,NA,3507.2802498,1969,2,2,2,1,2,1,2,1,2,1,2,2,0,2,2,2,2,2,NA,6,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,350,25,2,5,4,4,1,4,1,NA,1,NA,NA,NA,NA,NA,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010900008S53080147440012,1,40,NA,945.16427866,1990,2,2,2,1,2,1,2,6,2,1,3,2,1,2,2,2,2,1,2,NA,NA,2,2,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,250,75,4,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,4,NA,1,NA,1,NA,1,NA,0,35,6,1,1
V010900008S53080784740013,1,13,12060,1676.7989856,1964,2,2,2,1,2,1,2,6,2,3,7,2,4,2,3,1,1,1,1,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,800,30,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010900008S77080919280012,1,08,NA,2026.0967219,1958,2,2,2,1,2,1,2,7,2,1,4,2,1,2,3,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,50,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010900008S95080109270011,1,08,NA,2532.4417774,1956,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,1,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,4,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V010900008S95080857460013,1,08,NA,1931.7239807,1977,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,1,1,2,NA,NA,2,3,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,50,0,1,3,4,3,4,3,1,1,2,2,2,2,2,2,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V010900008S95080928370012,1,08,NA,3516.3782631,1954,2,2,2,2,2,1,2,4,2,1,3,2,0,2,3,1,1,2,NA,8,4,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,300,0,3,3,4,4,3,3,2,1,1,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010900008S96080553870011,1,08,NA,1207.8999708,1975,2,2,2,1,2,1,2,7,2,1,5,2,3,2,2,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,65,4,1,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,5,20,6,1,1
V010900008S96080575670013,1,08,NA,1350.731148,1965,2,2,2,1,2,1,2,6,2,1,4,2,2,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,190,90,4,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,2,5,8,1,1
V010900009S10090340410013,1,32,NA,1067.5905021,1979,2,2,2,2,2,4,2,6,2,5,3,2,1,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,30,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,25,5,1,1
V010900009S10090519400011,1,06,NA,1492.8992425,1983,2,2,2,1,2,2,2,7,2,1,5,2,2,2,3,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,600,150,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,3,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V010900009S10090611300012,1,09,NA,4996.8555021,1995,2,2,2,1,2,1,2,6,2,5,5,2,0,2,5,2,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,50,4,2,3,3,3,3,1,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010900009S10090713100013,1,09,NA,904.72358369,1951,2,2,2,1,2,1,2,7,2,3,1,2,0,2,1,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,90,0,4,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010900009S10090781210011,1,09,NA,7351.2540941,1951,2,1,2,2,2,4,2,3,2,1,4,2,2,2,2,1,1,2,NA,7,2,3,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,600,50,1,3,2,3,3,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,5,15,2,0,1
V010900009S11090549480013,1,09,NA,556.13201191,1963,2,2,2,1,2,1,2,4,2,2,1,2,0,2,1,1,1,2,NA,10,4,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,200,30,4,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010900009S30090674930012,1,09,NA,2972.1582021,1966,2,2,2,1,2,1,2,3,2,3,2,2,0,2,2,2,2,1,2,NA,NA,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,130,70,3,3,2,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010900009S30090836740011,1,09,NA,1809.4471674,1950,2,2,2,1,1,1,2,7,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,10,4,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010900009S30090858540013,1,09,NA,3574.7230495,1968,2,2,2,2,2,1,2,3,2,5,3,2,2,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,4,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,3,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,30,2,1,1
V010900009S70090918550011,1,09,NA,1998.7422009,1987,2,2,2,1,2,1,2,6,2,3,2,2,0,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V010900009S90090292160012,1,09,NA,546.88982838,1981,2,1,2,1,2,1,2,7,2,1,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V010900009S90090294960013,1,09,NA,7621.5265835,1953,2,2,2,1,2,1,2,3,2,3,2,2,0,2,2,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V010900009S90090465860012,1,09,NA,5251.9893686,1962,2,2,2,1,2,2,2,4,2,4,6,2,2,2,4,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V010900009S90090567660013,1,09,NA,1328.8327546,1955,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,1,1,2,NA,9,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,125,50,3,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V010910000S10100213510013,1,10,NA,373.31138497,1966,2,2,2,1,2,1,2,3,2,1,2,2,0,2,2,2,1,1,2,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,100,30,2,3,2,2,2,2,1,1,2,2,1,1,2,2,2,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910000S10100776100013,1,10,NA,1165.3903623,1984,2,1,2,1,2,2,2,4,2,1,6,2,4,2,2,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,700,200,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,1,10,4,0,1
V010910000S10100811100012,1,10,NA,1165.3903623,1976,2,1,2,1,2,2,2,4,2,5,4,2,2,2,2,1,2,2,NA,2,3,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,325,60,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,2,NA,1,NA,0,12,3,0,1
V010910000S10100858900013,1,10,NA,208.49768045,1982,2,2,2,1,2,1,2,6,2,1,5,2,3,2,2,2,2,2,NA,4,4,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,4,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,2,10,6,1,1
V010910000S50100339230012,1,10,NA,101.31923905,1978,2,2,2,1,2,1,2,6,2,5,2,2,1,2,1,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,120,30,4,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010910000S50100649830013,1,10,NA,267.52926912,1960,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,2,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V010910000S50100749820013,1,10,NA,2318.0895719,1981,2,1,2,2,2,1,2,3,2,5,4,2,1,2,3,1,1,2,NA,10,4,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,27,25,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,0,25,4,0,1
V010910002S11121400160012,1,12,NA,4968.2499871,1967,2,1,2,1,2,1,2,5,2,3,1,2,0,2,1,1,2,2,NA,9,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,90,0,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
V010910002S12120352900011,1,12,NA,9686.5157244,1949,2,2,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,900,150,4,3,2,1,1,NA,1,NA,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V010910002S13120089110011,1,12,NA,4184.0329243,1974,2,2,2,1,2,1,2,6,2,1,3,2,1,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,300,50,4,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,3,25,4,1,1
V010910002S17120458130013,1,12,NA,5163.7299319,1949,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,2,NA,7,NA,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,320,0,4,3,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V010910002S30121216550011,1,12,NA,6046.8685681,1979,2,2,2,1,2,1,2,6,2,3,3,2,1,2,2,1,1,1,2,NA,NA,1,2,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,300,150,2,2,4,4,1,1,1,2,2,2,2,1,2,2,1,1,3,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910002S33120616510011,1,37,NA,6922.4138577,1954,2,2,2,1,2,1,2,6,2,3,2,2,0,2,2,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,30,3,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910002S50121772850012,1,39,NA,67718.407115,1974,2,1,2,1,2,2,2,2,2,1,4,2,1,2,3,1,1,1,2,NA,NA,3,3,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,200,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,3,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0
V010910002S50121933850011,1,12,NA,3734.8165134,1973,2,1,2,1,2,1,2,4,2,3,1,2,0,2,1,2,2,1,2,NA,NA,3,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,141,30,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0
V010910002S51120625600011,1,36,35620,9290.2384097,1971,2,2,2,1,2,2,2,6,2,3,3,2,1,2,2,2,2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,170,3,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,0,0,3,1,1
V010910002S51121966360013,1,08,NA,3457.5562079,1961,2,2,2,1,2,1,2,7,2,3,2,2,1,2,1,1,1,2,NA,9,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,100,0,3,2,4,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,10,2,7,1,1
V010910002S58120972830012,1,25,NA,3294.1775945,1958,2,2,2,2,2,1,2,6,2,3,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,4,2,4,4,1,1,1,2,2,2,2,2,2,2,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0
V010910002S59120085440013,1,12,NA,14926.216761,1980,2,2,2,2,2,1,2,4,2,1,4,2,1,2,3,2,2,1,4,NA,NA,2,2,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,225,0,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,35,4,1,1
V010910002S78120621930013,1,12,NA,5163.7299319,1940,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,110,0,4,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V010910002S79120134740011,1,12,NA,5163.7299319,1944,2,1,2,1,2,1,2,6,2,3,2,2,0,2,2,1,1,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,50,4,3,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V010910002S90121330060013,1,12,NA,3686.6559094,1946,2,2,2,1,2,1,2,7,2,1,1,2,0,2,1,2,2,2,NA,7,4,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,20,30,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V010910003S35131278220013,1,55,NA,3567.1397365,1974,2,2,2,1,2,1,2,6,2,1,4,2,2,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,40,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,2,35,8,1,1
V010910003S93131478910012,1,13,NA,5229.7116923,1951,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,160,60,4,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
V010910005S30150058330011,1,15,NA,952.01664474,1961,2,2,2,1,2,3,2,4,2,3,3,2,0,2,3,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,180,0,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910005S30150230230011,1,15,NA,1755.0397246,1988,2,2,2,1,2,3,2,6,2,1,5,2,1,2,4,2,1,1,2,NA,NA,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V010910005S30150330220011,1,48,NA,603.22521065,1950,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,1,1,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,125,0,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V010910005S30150349210011,1,15,NA,1100.4554566,1962,2,1,2,1,2,3,2,4,2,1,3,2,0,2,3,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,130,4,2,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
V010910005S30150414830012,1,15,NA,1502.8114674,1954,2,2,2,1,2,3,2,5,2,5,2,2,0,2,2,1,2,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,NA,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910005S30150432020012,1,15,NA,523.99673411,1966,2,2,2,1,2,1,2,7,2,3,3,2,0,2,3,1,1,2,NA,10,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,200,70,4,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V010910005S30150516630013,1,15,NA,1436.0584502,1966,2,2,2,1,2,4,2,3,2,5,2,2,0,2,2,1,1,2,NA,8,4,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,55,2,4,2,4,4,2,1,2,2,2,2,1,2,2,1,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V010910005S30150625710013,1,11,47900,152.72572007,1984,2,1,2,1,2,1,2,7,2,3,1,2,0,2,1,2,2,1,3,NA,NA,1,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,100,0,4,2,4,2,3,2,1,2,2,2,2,2,2,2,1,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V010910005S90150095690012,1,36,35620,349.89160925,1954,2,2,2,1,2,1,2,6,2,5,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,20,4,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V010910005S90150286580012,1,53,42660,397.08619187,1974,2,1,2,2,2,1,2,7,2,1,5,2,3,2,2,2,2,1,2,NA,NA,1,2,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,350,0,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,1,4,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,1,30,8,0,1
V010910006S10160504010011,1,50,NA,1438.104154,1986,2,2,2,1,2,1,2,7,2,1,8,2,5,2,3,2,2,2,NA,4,4,2,2,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,36,0,4,1,3,2,1,1,1,2,2,1,2,2,2,2,1,2,3,1,4,1,1,NA,1,1,1,NA,NA,3,1,NA,NA,3,NA,1,NA,2,25,4,1,0
V010910006S10160517710013,1,12,NA,895.79983525,1962,2,1,2,1,2,2,2,6,2,1,4,2,2,2,2,1,2,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,400,0,4,4,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,2,0,8,0,1
